season,week,team,opp,player,attempts,completions,passing_yards,passing_tds,interceptions,sacks,position,carries,rushing_yards,rushing_tds,fumbles_x,fumbles_lost_x,targets,receptions,receiving_yards,receiving_tds,air_yards,fumbles_y,fumbles_lost_y,fantasy_points_ppr,fantasy_points,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
2025,4,BUF,NO,D.Knox,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,,,,,,
2025,4,BUF,NO,E.Moore,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025,4,BUF,NO,J.Allen,25.0,16.0,209.0,2.0,1.0,3.0,QB,7.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,25.86,,,,,,
2025,4,BUF,NO,J.Cook,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,117.0,1.0,0.0,0.0,4.0,3.0,18.0,0.0,4.0,0.0,0.0,22.5,19.5,,,,,,
2025,4,BUF,NO,J.Hawes,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,3.0,0.0,0.0,2.5,1.5,,,,,,
2025,4,BUF,NO,J.Palmer,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,25.0,0.0,22.0,0.0,0.0,4.5,2.5,,,,,,
2025,4,BUF,NO,K.Coleman,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,45.0,0.0,81.0,0.0,0.0,7.5,4.5,,,,,,
2025,4,BUF,NO,K.Shakir,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,5.0,69.0,1.0,8.0,0.0,0.0,17.9,12.9,,,,,,
2025,4,BUF,NO,R.Davis,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,,,,,,
2025,4,BUF,NO,Ty.Johnson,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025,4,CAR,NE,A.Dalton,6.0,5.0,58.0,1.0,0.0,0.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,6.32,,,,,,
2025,4,CAR,NE,B.Tremayne,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,36.0,0.0,30.0,1.0,0.0,6.6,3.6,,,,,,
2025,4,CAR,NE,B.Young,31.0,18.0,150.0,1.0,0.0,1.0,QB,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,,,,,,
2025,4,CAR,NE,C.Hubbard,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,49.0,0.0,0.0,0.0,3.0,3.0,20.0,0.0,-6.0,0.0,0.0,9.9,6.9,,,,,,
2025,4,CAR,NE,D.Moore,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,,,,,,
2025,4,CAR,NE,H.Renfrow,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,7.0,0.0,0.0,3.0,1.0,,,,,,
2025,4,CAR,NE,J.Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,6.0,0.0,0.0,3.7,1.7,,,,,,
2025,4,CAR,NE,M.Evans,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,23.0,1.0,4.0,0.0,0.0,11.3,8.3,,,,,,
2025,4,CAR,NE,R.Dowdle,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,32.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,-2.0,0.0,0.0,4.0,3.0,,,,,,
2025,4,CAR,NE,T.Etienne,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,,,,,,
2025,4,CAR,NE,T.McMillan,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,4.0,62.0,0.0,106.0,0.0,0.0,10.2,6.2,,,,,,
2025,4,CAR,NE,T.Tremble,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,5.0,42.0,1.0,38.0,0.0,0.0,15.2,10.2,,,,,,
2025,4,CHI,LV,C.Kmet,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,3.0,46.0,0.0,94.0,0.0,0.0,7.6,4.6,,,,,,
2025,4,CHI,LV,C.Williams,39.0,22.0,212.0,1.0,1.0,1.0,QB,8.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78,12.78,,,,,,
2025,4,CHI,LV,D.Moore,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,4.0,38.0,0.0,12.0,0.0,0.0,7.8,3.8,,,,,,
2025,4,CHI,LV,D.Swift,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,38.0,1.0,0.0,0.0,6.0,4.0,22.0,0.0,4.0,0.0,0.0,16.0,12.0,,,,,,
2025,4,CHI,LV,K.Monangai,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,,,,,,
2025,4,CHI,LV,L.Burden,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.0,0.0,-7.0,0.0,0.0,1.6,-0.4,,,,,,
2025,4,CHI,LV,O.Zaccheaus,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.0,41.0,0.0,20.0,0.0,0.0,9.1,4.1,,,,,,
2025,4,CHI,LV,R.Odunze,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,4.0,69.0,1.0,96.0,0.0,0.0,16.9,12.9,,,,,,
2025,4,CIN,DEN,A.Iosivas,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,14.0,0.0,0.0,3.7,2.7,,,,,,
2025,4,CIN,DEN,C.Brown,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,40.0,0.0,0.0,0.0,3.0,3.0,31.0,0.0,-2.0,0.0,0.0,10.1,7.1,,,,,,
2025,4,CIN,DEN,J.Browning,28.0,14.0,125.0,0.0,0.0,3.0,QB,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,,,,,,
2025,4,CIN,DEN,J.Chase,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,5.0,23.0,0.0,46.0,0.0,0.0,7.3,2.3,,,,,,
2025,4,CIN,DEN,M.Gesicki,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,5.0,0.0,0.0,1.8,0.8,,,,,,
2025,4,CIN,DEN,M.Tinsley,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,27.0,0.0,0.0,1.9,0.9,,,,,,
2025,4,CIN,DEN,S.Perine,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.4,0.4,,,,,,
2025,4,CIN,DEN,T.Higgins,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,3.0,32.0,0.0,79.0,0.0,0.0,6.2,3.2,,,,,,
2025,4,CLE,DET,B.Whiteheart,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,,,,,,
2025,4,CLE,DET,C.Tillman,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,24.0,0.0,0.0,1.6,0.6,,,,,,
2025,4,CLE,DET,D.Gabriel,1.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025,4,CLE,DET,D.Njoku,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,2.0,0.0,0.0,3.1,1.1,,,,,,
2025,4,CLE,DET,D.Sampson,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.2,-0.2,,,,,,
2025,4,CLE,DET,H.Fannin,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,6.0,2.0,24.0,0.0,69.0,0.0,0.0,4.5,2.5,,,,,,
2025,4,CLE,DET,I.Bond,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,3.0,58.0,0.0,84.0,0.0,0.0,8.8,5.8,,,,,,
2025,4,CLE,DET,J.Flacco,37.0,16.0,184.0,0.0,2.0,3.0,QB,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,,,,,,
2025,4,CLE,DET,J.Ford,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,-2.0,0.0,0.0,1.3,0.3,,,,,,
2025,4,CLE,DET,J.Jeudy,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,3.0,48.0,0.0,149.0,0.0,0.0,7.8,4.8,,,,,,
2025,4,CLE,DET,Q.Judkins,0.0,0.0,0.0,0.0,0.0,0.0,,21.0,82.0,1.0,0.0,0.0,4.0,4.0,33.0,0.0,-1.0,0.0,0.0,21.5,17.5,,,,,,
2025,4,DAL,GB,D.Prescott,41.0,31.0,319.0,3.0,0.0,1.0,QB,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.96,30.96,,,,,,
2025,4,DAL,GB,G.Pickens,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,8.0,134.0,2.0,161.0,0.0,0.0,33.4,25.4,,,,,,
2025,4,DAL,GB,H.Luepke,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6,0.6,,,,,,
2025,4,DAL,GB,J.Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,7.0,40.0,1.0,16.0,0.0,0.0,17.0,10.0,,,,,,
2025,4,DAL,GB,J.Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,4.0,61.0,0.0,113.0,0.0,0.0,10.1,6.1,,,,,,
2025,4,DAL,GB,J.Williams,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,85.0,1.0,0.0,0.0,3.0,3.0,15.0,0.0,-9.0,0.0,0.0,19.0,16.0,,,,,,
2025,4,DAL,GB,K.Turpin,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,0.0,0.0,0.0,4.0,3.0,30.0,0.0,37.0,0.0,0.0,6.4,3.4,,,,,,
2025,4,DAL,GB,L.Schoonmaker,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,4.0,0.0,0.0,2.8,0.8,,,,,,
2025,4,DAL,GB,M.Sanders,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,8.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,-7.0,0.0,0.0,4.5,2.5,,,,,,
2025,4,DAL,GB,R.Flournoy,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,12.0,0.0,0.0,0.0,2.0,2.0,14.0,0.0,7.0,0.0,0.0,4.6,2.6,,,,,,
2025,4,DEN,CIN,A.Prentice,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,,,,,,
2025,4,DEN,CIN,A.Trautman,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,32.0,0.0,11.0,0.0,0.0,5.2,3.2,,,,,,
2025,4,DEN,CIN,B.Nix,42.0,29.0,326.0,2.0,1.0,0.0,QB,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74,26.74,,,,,,
2025,4,DEN,CIN,C.Sutton,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.0,81.0,1.0,49.0,0.0,0.0,19.1,14.1,,,,,,
2025,4,DEN,CIN,E.Engram,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,4.0,29.0,0.0,62.0,0.0,0.0,6.9,2.9,,,,,,
2025,4,DEN,CIN,J.Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,101.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,-3.0,0.0,0.0,11.5,10.5,,,,,,
2025,4,DEN,CIN,M.Mims,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,16.0,1.0,0.0,0.0,6.0,6.0,69.0,0.0,21.0,0.0,0.0,20.5,14.5,,,,,,
2025,4,DEN,CIN,N.Adkins,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,-3.0,0.0,0.0,2.5,0.5,,,,,,
2025,4,DEN,CIN,P.Bryant,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2025,4,DEN,CIN,R.Harvey,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,58.0,0.0,0.0,0.0,5.0,4.0,40.0,1.0,15.0,0.0,0.0,19.8,15.8,,,,,,
2025,4,DEN,CIN,T.Badie,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,8.0,0.0,0.0,2.1,1.1,,,,,,
2025,4,DEN,CIN,T.Franklin,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,4.0,55.0,0.0,114.0,0.0,0.0,9.5,5.5,,,,,,
2025,4,DET,CLE,A.St. Brown,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,7.0,70.0,2.0,36.0,0.0,0.0,26.0,19.0,,,,,,
2025,4,DET,CLE,D.Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.2,1.2,,,,,,
2025,4,DET,CLE,J.Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,91.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,-6.0,0.0,0.0,17.7,15.7,,,,,,
2025,4,DET,CLE,J.Goff,27.0,16.0,168.0,2.0,1.0,0.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,13.72,,,,,,
2025,4,DET,CLE,J.Saylors,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,,,,,,
2025,4,DET,CLE,J.Williams,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-3.0,0.0,0.0,0.0,8.0,2.0,40.0,0.0,215.0,0.0,0.0,5.7,3.7,,,,,,
2025,4,DET,CLE,K.Allen,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,,,,,,
2025,4,DET,CLE,K.Raymond,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,0.0,16.0,0.0,0.0,3.3,1.3,,,,,,
2025,4,DET,CLE,S.LaPorta,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,39.0,0.0,42.0,0.0,0.0,6.9,3.9,,,,,,
2025,4,GB,DAL,C.Brooks,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-5.0,0.0,0.0,1.1,0.1,,,,,,
2025,4,GB,DAL,D.Wicks,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,2.0,19.0,0.0,67.0,0.0,0.0,3.9,1.9,,,,,,
2025,4,GB,DAL,E.Wilson,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,44.0,0.0,0.0,0.0,3.0,3.0,37.0,0.0,-13.0,0.0,0.0,11.1,8.1,,,,,,
2025,4,GB,DAL,J.Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,86.0,2.0,0.0,0.0,4.0,4.0,71.0,0.0,-5.0,0.0,0.0,31.7,27.7,,,,,,
2025,4,GB,DAL,J.Love,44.0,31.0,337.0,3.0,0.0,1.0,QB,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28,28.28,,,,,,
2025,4,GB,DAL,L.Musgrave,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,1.6,0.6,,,,,,
2025,4,GB,DAL,M.Golden,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,0.0,0.0,6.0,5.0,58.0,0.0,64.0,0.0,0.0,11.3,6.3,,,,,,
2025,4,GB,DAL,M.Heath,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,8.0,0.0,0.0,1.9,0.9,,,,,,
2025,4,GB,DAL,R.Doubs,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,6.0,58.0,3.0,84.0,0.0,0.0,29.8,23.8,,,,,,
2025,4,GB,DAL,S.Williams,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,3.0,3.0,22.0,0.0,-6.0,0.0,0.0,5.3,2.3,,,,,,
2025,4,GB,DAL,T.Kraft,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,5.0,56.0,0.0,1.0,0.0,0.0,10.6,5.6,,,,,,
2025,4,HOU,TEN,C.Kirk,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,3.0,20.0,0.0,18.0,0.0,0.0,5.0,2.0,,,,,,
2025,4,HOU,TEN,C.Stroud,31.0,22.0,233.0,2.0,0.0,2.0,QB,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42,18.42,,,,,,
2025,4,HOU,TEN,D.Schultz,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.0,30.0,0.0,49.0,0.0,0.0,8.0,3.0,,,,,,
2025,4,HOU,TEN,J.Higgins,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,24.0,0.0,0.0,9.4,8.4,,,,,,
2025,4,HOU,TEN,J.Noel,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,-9.0,0.0,0.0,1.0,0.0,,,,,,
2025,4,HOU,TEN,N.Chubb,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,47.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,9.0,0.0,0.0,8.2,6.2,,,,,,
2025,4,HOU,TEN,N.Collins,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,4.0,79.0,0.0,71.0,0.0,0.0,11.9,7.9,,,,,,
2025,4,HOU,TEN,W.Marks,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,69.0,1.0,0.0,0.0,5.0,4.0,50.0,1.0,7.0,0.0,0.0,27.9,23.9,,,,,,
2025,4,HOU,TEN,X.Hutchinson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,0.0,13.0,0.0,0.0,3.7,1.7,,,,,,
2025,4,IND,LA,A.Dulin,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,5.0,0.0,0.0,2.8,1.8,,,,,,
2025,4,IND,LA,A.Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,96.0,0.0,87.0,1.0,1.0,12.6,9.6,,,,,,
2025,4,IND,LA,D.Jones,35.0,24.0,262.0,1.0,2.0,2.0,QB,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,12.38,,,,,,
2025,4,IND,LA,J.Downs,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,4.0,24.0,0.0,21.0,0.0,0.0,6.4,2.4,,,,,,
2025,4,IND,LA,J.Taylor,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,76.0,0.0,0.0,0.0,5.0,5.0,20.0,0.0,-16.0,0.0,0.0,14.6,9.6,,,,,,
2025,4,IND,LA,M.Pittman,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,5.0,41.0,1.0,158.0,0.0,0.0,15.1,10.1,,,,,,
2025,4,IND,LA,T.Goodson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,,,,
2025,4,IND,LA,T.Warren,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,1.0,0.0,0.0,6.0,5.0,70.0,0.0,59.0,0.0,0.0,18.3,13.3,,,,,,
2025,4,JAX,SF,B.Strange,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,6.0,45.0,0.0,27.0,0.0,0.0,10.5,4.5,,,,,,
2025,4,JAX,SF,B.Thomas,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,0.0,0.0,7.0,5.0,49.0,0.0,68.0,0.0,0.0,10.6,5.6,,,,,,
2025,4,JAX,SF,B.Tuten,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,14.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,3.2,2.2,,,,,,
2025,4,JAX,SF,H.Long,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,23.0,1.0,15.0,0.0,0.0,11.3,8.3,,,,,,
2025,4,JAX,SF,J.Mundt,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,
2025,4,JAX,SF,L.Allen,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.7,0.7,,,,,,
2025,4,JAX,SF,P.Washington,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.1,-0.1,,,,,,
2025,4,JAX,SF,T.Etienne,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,124.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,-5.0,0.0,0.0,19.5,18.5,,,,,,
2025,4,JAX,SF,T.Hunter,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,3.0,42.0,0.0,57.0,1.0,0.0,7.2,4.2,,,,,,
2025,4,JAX,SF,T.Lawrence,32.0,21.0,174.0,1.0,0.0,0.0,QB,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,11.66,,,,,,
2025,4,JAX,SF,T.Patrick,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,-4.0,0.0,0.0,0.9,-0.1,,,,,,
2025,4,KC,BAL,B.Smith,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,9.0,0.0,0.0,0.0,4.0,3.0,27.0,0.0,-4.0,0.0,0.0,6.6,3.6,,,,,,
2025,4,KC,BAL,G.Minshew,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,,,,,,
2025,4,KC,BAL,I.Pacheco,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,35.0,0.0,0.0,0.0,3.0,2.0,13.0,1.0,-2.0,0.0,0.0,12.8,10.8,,,,,,
2025,4,KC,BAL,J.Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,4.0,36.0,1.0,44.0,0.0,0.0,13.6,9.6,,,,,,
2025,4,KC,BAL,K.Hunt,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,34.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,5.0,0.0,0.0,5.7,4.7,,,,,,
2025,4,KC,BAL,M.Brown,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,3.0,38.0,1.0,39.0,0.0,0.0,12.8,9.8,,,,,,
2025,4,KC,BAL,N.Gray,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-3.0,0.0,0.0,1.1,0.1,,,,,,
2025,4,KC,BAL,P.Mahomes,38.0,25.0,270.0,4.0,0.0,1.0,QB,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,27.3,,,,,,
2025,4,KC,BAL,T.Kelce,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,5.0,48.0,0.0,16.0,0.0,0.0,9.8,4.8,,,,,,
2025,4,KC,BAL,T.Thornton,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,1.0,16.0,0.0,0.0,8.1,7.1,,,,,,
